book_id,authors,original_title,isbn,language_code,image_url,average_rating,ratings_count,genre
25776122,Helen Simonson,The Summer Before the War,812993101,eng,https://images.gr-assets.com/books/1443294379m/25776122.jpg,3.79,17350,"fiction, romance"
612188,"C.G. Jung, Aniela Jaffé, Richard Winston, Clara Winston","Erinnerungen, Träume, Gedanken von C.G. Jung",679723951,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348081175l/612188.jpg,4.19,16810,"psychology, biography"
7121598,Laurell K. Hamilton,Bullet,425234339,en-US,https://images.gr-assets.com/books/1292915430m/7121598.jpg,3.82,25388,"paranormal, fantasy"
8533018,Diana Gabaldon,The Scottish Prisoner,1409135195,eng,https://images.gr-assets.com/books/1372562277m/8533018.jpg,4.19,17459,"fiction, mystery"
199785,Meg Cabot,Reunion,60725133,eng,https://images.gr-assets.com/books/1327954705m/199785.jpg,4.09,28944,"paranormal, fantasy"
10706934,ياسر حارب,بيكاسو وستاربكس,,ara,https://images.gr-assets.com/books/1319030238m/10706934.jpg,3.55,16117,"ebooks, philosophy"
26101,"Milan Kundera, Suzanne Rappaport",Směšné lásky ,571206921,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547124116l/26101._SY475_.jpg,3.86,12984,"fiction, classics"
110387,Julia Quinn,The Secret Diaries of Miss Miranda Cheever,61230839,eng,https://images.gr-assets.com/books/1274212433m/110387.jpg,3.93,25533,"romance, fiction"
89959,Founding Fathers,The Constitution of the United States of America,1557091528,,https://images.gr-assets.com/books/1328756752m/89959.jpg,4.54,16863,"history, classics"
103902,Gilles Néret,Gustav Klimt: le monde comme une forme féminine,382285980X,,https://images.gr-assets.com/books/1393794080m/103902.jpg,4.12,15611,"biography, art"
31072,Malcolm Lowry,Under the Volcano,60955228,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390014193l/31072.jpg,3.8,15832,"fiction, classics"
20894857,Rachel Abbott,Sleep tight,,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393219053l/20894857.jpg,3.98,10894,"mystery, thriller"
824734,"Mary Pope Osborne, Salvatore Murdocca",Dinosaurs Before Dark,679824111,eng,https://images.gr-assets.com/books/1320508235m/824734.jpg,3.87,22533,"fantasy, fiction"
20417,Robert A. Heinlein,Have Space Suit - Will Travel,1416505490,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425593094l/20417.jpg,3.89,20260,"fiction, classics"
43049,Jack London,The Sea Wolf,1598184318,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389481608l/43049.jpg,4.01,16488,"classics, fiction"
23224,Meg Cabot,Darkest Hour,60725141,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388187645l/23224.jpg,4.16,28104,"paranormal, fantasy"
10767466,Kate Beaton,Hark! A Vagrant,1770460608,eng,https://images.gr-assets.com/books/1327877328m/10767466.jpg,4.27,20587,"comics, history"
16059,Ann Packer,The Dive From Clausen's Pier,375727132,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390408629l/16059.jpg,3.41,18445,"fiction, contemporary"
53061,"Thomas Mann, Michael Henry Heim, Michael Cunningham",Der Tod in Venedig,60576170,eng,https://images.gr-assets.com/books/1410132000m/53061.jpg,3.73,17168,"classics, fiction"
206731,"Sogyal Rinpoche, Andrew Harvey",The Tibetan Book of Living and Dying,62508342,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440341532l/206731._SY475_.jpg,4.22,17170,"philosophy, spirituality"
7973,Orson Scott Card,Enchantment,345482409,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388707953l/7973.jpg,3.89,21889,"fantasy, fiction"
175516,Edgar Allan Poe,The Fall of the House of Usher ,1594561796,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387708966l/175516.jpg,3.92,26468,"classics, horror"
4415692,D.J. MacHale,The Soldiers of Halla,141691420X,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348127337l/4415692.jpg,4.27,19502,"fantasy, fiction"
301022,E. Lockhart,"The Boyfriend List: 15 Guys, 11 Shrink Appointments, 4 Ceramic Frogs and Me, Ruby Oliver (Ruby Oliver, #1)",385732074,en-US,https://images.gr-assets.com/books/1342343845m/301022.jpg,3.49,22687,"contemporary, fiction"
5872,Pat Barker,Regeneration,140236236,en-GB,https://images.gr-assets.com/books/1365925619m/5872.jpg,4.03,17126,"fiction, history"
18668485,Veronica Roth,Four: The Initiate,,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406901205l/18668485.jpg,4.2,15505,"fiction, fantasy"
133729,Michael J. Fox,Lucky Man,91879205,eng,https://images.gr-assets.com/books/1398617130m/133729.jpg,4.06,16862,"memoir, nonfiction"
17645,Margaret Atwood,The Penelopiad,1841957178,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442806554l/17645._SY475_.jpg,3.66,21731,"fiction, fantasy"
6390031,"John Joseph Adams, Robert J. Sawyer, Stephen King, Michael Moorcock, Sharyn McCrumb, Stephen Baxter, Anne Perry, Barbara Hambly, Tanith Lee, Neil Gaiman, Rob Rogers, Naomi Novik, Anthony Burgess, Dominic Green, Laurie R. King, Barbara Roden, Peter Tremayne, Tim Lebbon, Bradley H. Sinor, Edward D. Hoch, Vonda N. McIntyre, Darrell Schweitzer, Mary Robinette Kowal, H.Paul Jeffers, Geoffrey A. Landis, Amy Myers, Tony Pi, Chris Roberson, Mark Valentine",The Improbable Adventures of Sherlock Holmes,1597801607,eng,https://images.gr-assets.com/books/1391343317m/6390031.jpg,4.37,16405,"mystery, fantasy"
192341,Gigi Levangie Grazer,The Starter Wife,743265025,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442885286l/192341._SY475_.jpg,3.51,17173,"fiction, romance"
167010,"Bill Willingham, Mark Buckingham, Steve Leialoha, James Jean","Fables, Volume 2: Animal Farm",140120077X,eng,https://images.gr-assets.com/books/1364233122m/167010.jpg,4.12,23951,"comics, fantasy"
464260,"James     Baldwin, Kıvanç Güney",The Fire Next Time,067974472X,eng,https://images.gr-assets.com/books/1488825618m/464260.jpg,4.45,19816,"nonfiction, classics"
191117,Mo Willems,Don't Let the Pigeon Stay Up Late!,786837462,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439773391l/191117._SX318_.jpg,4.35,25532,"fiction, fantasy"
22358,"Grant Morrison, Frank Quitely",We3,1401204953,eng,https://images.gr-assets.com/books/1336056522m/22358.jpg,3.95,18822,"comics, fiction"
93731,Meg Cabot,Princess in Pink,60096128,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1266470711l/93731.jpg,3.69,27057,"romance, contemporary"
2051840,Ellen Schreiber,"The Coffin Club (Vampire Kisses, #5)",61288853,eng,https://images.gr-assets.com/books/1306605099m/2051840.jpg,4.06,22257,"paranormal, romance"
11376,Sinclair Lewis,Main Street,375753141,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1308953459l/11376.jpg,3.75,19040,"classics, fiction"
20829994,"Rick Riordan, John Rocco",Percy Jackson's Greek Gods,,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437455100l/20829994._SX318_.jpg,4.51,24718,"fantasy, fiction"
16178,Catherine Gilbert Murdock,Dairy Queen,618683070,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1570323194l/16178._SY475_.jpg,3.73,23306,"sports, contemporary"
10756240,Michael Chabon,Telegraph Avenue,61493341,eng,https://images.gr-assets.com/books/1335716595m/10756240.jpg,3.36,15614,"fiction, music"
5764902,Karin Slaughter,Genesis,385341962,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388843741l/5764902.jpg,4.24,17871,"mystery, thriller"
23014670,Erika Swyler,The Book of Speculation,125005480X,eng,https://images.gr-assets.com/books/1422476749m/23014670.jpg,3.59,17345,"fiction, fantasy"
6726595,Laurell K. Hamilton,Flirt,042523567X,en-US,https://images.gr-assets.com/books/1310494369m/6726595.jpg,3.7,26325,"paranormal, fantasy"
59825,Nora Roberts,Inner Harbor (Chesapeake Bay Saga #3),515124214,eng,https://images.gr-assets.com/books/1399120297m/59825.jpg,4.16,23833,"romance, contemporary"
6559316,Christopher Moore,Bite Me,61779725,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440562965l/6559316._SY475_.jpg,3.85,20914,"fiction, fantasy"
228765,Frederick Franck,Zen of Seeing: Seeing/Drawing as Meditation,394719689,,https://images.gr-assets.com/books/1403191163m/228765.jpg,3.92,14748,"art, philosophy"
147843,Kristen Britain,Green Rider,886778581,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386749176l/147843.jpg,4.09,24006,"fantasy, fiction"
61942,Anne McCaffrey,The Dragonriders of Pern,785729194,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348984331l/61942.jpg,4.22,18896,"fantasy, fiction"
18079683,Helen Oyeyemi,"Boy, Snow, Bird",1594631395,eng,https://images.gr-assets.com/books/1391384454m/18079683.jpg,3.34,17667,"fiction, contemporary"
64860,Sue Grafton,E Is for Evidence,312939035,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390789160l/64860.jpg,3.88,24206,"mystery, fiction"
9628743,David  Brooks,"The Social Animal: The Hidden Sources of Love, Character, and Achievement",140006760X,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348711254l/9628743.jpg,3.83,15378,"psychology, nonfiction"
7140754,Ian McEwan,Solar,385533411,eng,https://images.gr-assets.com/books/1320510358m/7140754.jpg,3.23,17333,"fiction, contemporary"
61539,Thomas S. Kuhn,The Structure of Scientific Revolutions,226458083,eng,https://images.gr-assets.com/books/1396422530m/61539.jpg,3.98,15950,"history, nonfiction"
44001,Andrea Levy,Small Island,312424671,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437256773l/44001._SY475_.jpg,3.89,17205,"fiction, contemporary"
28220985,Louise Penny,A Great Reckoning,1250022134,eng,https://images.gr-assets.com/books/1457914582m/28220985.jpg,4.46,13563,"mystery, fiction"
43327,Sidney Sheldon,The Sky is Falling,446610178,eng,https://images.gr-assets.com/books/1353302273m/43327.jpg,3.54,15345,"fiction, thriller"
30672,"Arthur Koestler, Daphne Hardy",Sonnenfinsternis,553265954,eng,https://images.gr-assets.com/books/1290053535m/30672.jpg,4.06,16818,"history, philosophy"
8341567,Jaci Burton,The Perfect Play,425238814,en-US,https://images.gr-assets.com/books/1301853642m/8341567.jpg,3.93,31260,"romance, sports"
763047,Jane Green,Straight Talking,767915593,,https://images.gr-assets.com/books/1320399611m/763047.jpg,3.63,17917,"fiction, romance"
112292,Jack Campbell,"Dauntless (The Lost Fleet, #1)",441014186,,https://images.gr-assets.com/books/1309198180m/112292.jpg,3.93,19074,"fiction, fantasy"
61886,Lois McMaster Bujold,The Curse of Chalion,7133618,eng,https://images.gr-assets.com/books/1322571773m/61886.jpg,4.16,21007,"fantasy, fiction"
80534,Elizabeth Flock,Me & Emma,778322858,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388360733l/80534.jpg,3.9,16975,"fiction, contemporary"
114187,Nora Roberts,"Chesapeake Blue (Chesapeake Bay Saga, #4)",515136263,en-US,https://images.gr-assets.com/books/1304979355m/114187.jpg,4.17,23925,"romance, contemporary"
6472451,Malinda Lo,Ash,316040096,en-US,https://images.gr-assets.com/books/1286563960m/6472451.jpg,3.62,14513,"fantasy, romance"
6489529,Bernard Cornwell,The Burning Land,000721975X,eng,https://images.gr-assets.com/books/1328489431m/6489529.jpg,4.29,15373,"fiction, history"
199687,Megan McCafferty,"Second Helpings (Jessica Darling, #2)",609807919,eng,https://images.gr-assets.com/books/1388707744m/199687.jpg,4.08,23180,"fiction, romance"
134360,"Diane Arbus, Stan Grossfeld, Doon Arbus, Marvin Israel",Diane Arbus: An Aperture Monograph,893816949,,https://images.gr-assets.com/books/1312051661m/134360.jpg,4.0,14769,"art, nonfiction"
253106,Carolyn Mackler,"The Earth, My Butt, and Other Big Round Things",763620912,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405148355l/253106.jpg,3.77,21129,"fiction, contemporary"
12194,Joseph Conrad,Lord Jim,1551111721,eng,https://images.gr-assets.com/books/1372366969m/12194.jpg,3.61,19113,"classics, fiction"
225545,Leo Lionni,A Color of His Own,375836977,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924526l/225545.jpg,4.25,17617,"fiction, art"
79257,Neil Gaiman,Don't Panic: The Official Hitchhikers Guide to the Galaxy Companion,671664263,eng,https://images.gr-assets.com/books/1328797053m/79257.jpg,4.31,18015,"biography, fiction"
542752,Andrew Clements,Things Not Seen,142400769,en-GB,https://images.gr-assets.com/books/1327910708m/542752.jpg,3.88,21478,"fiction, fantasy"
19747756,"Frank E. Peretti, Ted Dekker",House,,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387734068l/19747756.jpg,3.6,17813,"fiction, christian"
13638125,"V.E. Schwab, Victoria Schwab",Vicious,765335344,eng,https://images.gr-assets.com/books/1362495700m/13638125.jpg,4.25,23613,"fantasy, paranormal"
41706,Clive Cussler,Raise the Titanic!,425194523,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439783780l/41706._SY475_.jpg,3.96,18945,"fiction, thriller"
45432,Eoin Colfer,The Supernaturalist,078685149X,en-US,https://images.gr-assets.com/books/1233460677m/45432.jpg,3.85,23010,"fantasy, fiction"
199782,Meg Cabot,Queen of Babble in the Big City,60852003,eng,https://images.gr-assets.com/books/1407106698m/199782.jpg,3.77,24000,"romance, fiction"
420404,Dr. Seuss,Yertle the Turtle (Classic Seuss),394900871,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347434226l/420404.jpg,4.13,24972,"fiction, classics"
19661,Rohinton Mistry,Family Matters,037570342X,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388279746l/19661.jpg,3.99,16790,"fiction, contemporary"
132900,Harvey Karp,The Happiest Baby on the Block,553588729,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387740973l/132900.jpg,3.92,13035,"nonfiction, psychology"
20803962,"Penelope Douglas, Nelson Hobbs",Until You,,,https://images.gr-assets.com/books/1392309696m/20803962.jpg,4.36,16757,"romance, contemporary"
6765740,Dee Lestari,Perahu Kertas,,ind,https://images.gr-assets.com/books/1356225544m/6765740.jpg,3.94,13927,"romance, fiction"
1025250,Gordon Korman,Schooled,786856920,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439571775l/1025250._SY475_.jpg,3.82,20411,"fiction, contemporary"
13193855,"Dallas Hartwig, Melissa Hartwig",It Starts with Food: Discover the Whole30 and Change Your Life in Unexpected Ways,1936608898,en-US,https://images.gr-assets.com/books/1364140054m/13193855.jpg,4.09,13643,"nonfiction, cookbooks"
430968,Ted Kerasote,Merle's Door: Lessons from a Freethinking Dog,151012709,en-US,https://images.gr-assets.com/books/1310704047m/430968.jpg,4.18,14953,"nonfiction, memoir"
141372,Gary Paulsen,Brian's Winter,440227194,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438636861l/141372._SY475_.jpg,3.98,16861,"fiction, classics"
11208,Julia Alvarez,How the Garcia Girls Lost Their Accents ,452287073,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386922914l/11208.jpg,3.62,15231,"fiction, classics"
17558817,"J. Lynn, Jennifer L. Armentrout",Be with Me,,eng,https://images.gr-assets.com/books/1380210727m/17558817.jpg,4.15,32046,"romance, contemporary"
372319,Louisa May Alcott,"Jo's Boys, and How They Turned Out: A Sequel to ""Little Men""",1406501077,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347470247l/372319.jpg,3.8,23877,"classics, fiction"
29430007,Harlan Coben,Home ,525955100,eng,https://images.gr-assets.com/books/1458586751m/29430007.jpg,4.2,12183,"suspense, mystery"
38502,Charles Bukowski,Notes of a Dirty Old Man,872860744,eng,https://images.gr-assets.com/books/1329635507m/38502.jpg,3.99,15443,"fiction, poetry"
13505130,"Jussi Adler-Olsen, K.E. Semmel",Fasandræberne,525952896,eng,https://images.gr-assets.com/books/1336832005m/13505130.jpg,3.85,13479,"mystery, crime"
16171272,James McBride,The Good Lord Bird,1594486344,eng,https://images.gr-assets.com/books/1385349791m/16171272.jpg,3.75,14538,"fiction, history"
24963,Susan Cooper,Greenwitch,689840349,eng,https://images.gr-assets.com/books/1347322295m/24963.jpg,4.0,21364,"fantasy, fiction"
30065,"Robert Kirkman, Charlie Adlard, Cliff Rathburn","The Walking Dead, Vol. 5: The Best Defense",158240612X,en-GB,https://images.gr-assets.com/books/1345769360m/30065.jpg,4.3,19431,"horror, fiction"
18053782,Abbi Glines,"Take a Chance (Chance, #1)",,eng,https://images.gr-assets.com/books/1396889528m/18053782.jpg,4.15,30690,"romance, contemporary"
9975779,Daniel Silva,Portrait of a Spy,62072188,eng,https://images.gr-assets.com/books/1468408664m/9975779.jpg,4.24,16744,"fiction, mystery"
501124,Kate Atkinson,One Good Turn,316012823,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442945693l/501124._SY475_.jpg,3.79,19384,"mystery, fiction"
768878,Clive Barker,Abarat,64407330,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440644004l/768878._SY475_.jpg,4.08,20460,"fantasy, fiction"
35816,Arthur C. Clarke,2061: Odyssey Three,586203192,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347907073l/35816.jpg,3.52,17843,"fiction, science"
84525,"Marshall Goldsmith, Mark Reiter",What Got You Here Won't Get You There: How Successful People Become Even More Successful,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347513827l/84525.jpg,3.94,14545,"business, nonfiction"
7187395,Richard Paul Evans,The Walk,1439187312,en-US,https://images.gr-assets.com/books/1263465492m/7187395.jpg,4.12,16224,"fiction, christian"
6619499,Claudia Gray,Afterlife,61284424,en-US,https://images.gr-assets.com/books/1277385646m/6619499.jpg,3.8,23780,"paranormal, fantasy"
411527,Nick Hornby,Slam,399250484,en-US,https://images.gr-assets.com/books/1327963062m/411527.jpg,3.27,17393,"fiction, contemporary"
9943270,Robin LaFevers,"Dark Triumph (His Fair Assassin, #2)",547628382,eng,https://images.gr-assets.com/books/1346852168m/9943270.jpg,4.15,28133,"fantasy, romance"
18263725,Kwame Alexander,The Crossover,544289595,eng,https://images.gr-assets.com/books/1390427593m/18263725.jpg,4.22,21249,"poetry, sports"
1464757,Andrea Hirata,Edensor,,ind,https://images.gr-assets.com/books/1489733485m/1464757.jpg,4.06,11719,"fiction, romance"
139087,Alan Hollinghurst,The Line of Beauty,739464469,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172099924l/139087._SX318_.jpg,3.7,15844,"fiction, contemporary"
9792287,Susanna Kearsley,The Rose Garden,749009519,eng,https://images.gr-assets.com/books/1327951839m/9792287.jpg,4.01,18553,"romance, fiction"
93795,Daniel Silva,The English Assassin,451208188,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559334947l/93795.jpg,4.12,16810,"thriller, fiction"
24475,Chuck Klosterman,Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas,743284887,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388448967l/24475.jpg,3.85,13892,"nonfiction, music"
48019,Peter F. Drucker,The Effective Executive: The Definitive Guide to Getting the Right Things Done (Harperbusiness Essentials),60833459,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431792111l/48019._SY475_.jpg,4.11,16326,"business, nonfiction"
23093359,"Kieron Gillen, Jamie McKelvie, Matt Wilson, Clayton Cowles","The Wicked + The Divine, Vol. 1: The Faust Act",1632150190,eng,https://images.gr-assets.com/books/1415565992m/23093359.jpg,3.9,25138,"comics, fantasy"
17797381,Dean Koontz,Innocence,553808036,eng,https://images.gr-assets.com/books/1368569643m/17797381.jpg,3.69,13482,"fiction, horror"
988950,John Sandford,Dark of the Moon,399154779,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442687239l/988950._SY475_.jpg,4.0,18708,"mystery, fiction"
343614,"Esther Hicks, Jerry Hicks",The Law of Attraction: The Basics of the Teachings of Abraham,1401917593,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388182626l/343614.jpg,4.15,13358,"spirituality, nonfiction"
16150831,Alexandra Bracken,In The Afterlight,1423157524,eng,https://images.gr-assets.com/books/1400697474m/16150831.jpg,4.36,25788,"fantasy, romance"
12637490,Aimee Carter,Goddess Interrupted,373210450,eng,https://images.gr-assets.com/books/1397956745m/12637490.jpg,4.02,26286,"fantasy, romance"
280277,"Holly Black, Tony DiTerlizzi",Lucinda’s Secret,689859384,eng,https://images.gr-assets.com/books/1358701877m/280277.jpg,3.87,25217,"mystery, contemporary"
568476,"Beverly Cleary, Tracy Dockray",Henry Huggins,688213855,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390429386l/568476.jpg,3.97,21823,"fiction, classics"
906541,"Russell Hoban, Garth Williams",Bedtime for Frances,64434516,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348206956l/906541.jpg,4.14,22865,"fiction, classics"
328802,"Tetsuko Kuroyanagi, Chihiro Iwasaki, Dorothy Britton",窓ぎわのトットちゃん,4770020678,eng,https://images.gr-assets.com/books/1354795941m/328802.jpg,4.3,13859,"fiction, biography"
22055283,Joe Abercrombie,Half the World,804178429,eng,https://images.gr-assets.com/books/1402314017m/22055283.jpg,4.2,12396,"fantasy, fiction"
10669,Roger Lowenstein,When Genius Failed: The Rise and Fall of Long-Term Capital Management,375758259,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435292091l/10669._SY475_.jpg,4.16,15619,"business, history"
44905,Natalie Goldberg,Writing Down the Bones: Freeing the Writer Within,1590303164,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924733l/44905.jpg,4.17,18477,"nonfiction, memoir"
8963,Darren Shan,"Hunters of the Dusk (Cirque Du Freak, #7)",316000981,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1255722755l/8963.jpg,4.17,19326,"horror, paranormal"
28695,Tad Williams,City of Golden Shadow,886777631,eng,https://images.gr-assets.com/books/1329075235m/28695.jpg,3.9,19334,"fantasy, fiction"
140097,Charlaine Harris,An Ice Cold Grave,425217299,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389660134l/140097.jpg,3.95,26178,"mystery, paranormal"
337058,Katherine Paterson,Jacob Have I Loved,,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388254908l/337058.jpg,3.64,24920,"fiction, classics"
7134201,"James Patterson, Liza Marklund",The Postcard Killers,316089516,eng,https://images.gr-assets.com/books/1344271030m/7134201.jpg,3.78,18542,"mystery, fiction"
8230409,"Julietta Suzuki, Tomo Kimura",神様はじめました 1,1421536382,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389231473l/8230409.jpg,4.38,20569,"manga, fantasy"
23587984,Colleen Hoover,Maybe Not,,en-US,https://images.gr-assets.com/books/1416381591m/23587984.jpg,4.14,26102,"romance, contemporary"
147801,D.J. MacHale,Black Water,689869118,eng,https://images.gr-assets.com/books/1431981444m/147801.jpg,4.16,19634,"fantasy, fiction"
121648,Agatha Christie,Five Little Pigs,425093255,eng,https://images.gr-assets.com/books/1429422068m/121648.jpg,3.95,19618,"mystery, crime"
9265453,China Miéville,Embassytown,345524497,eng,https://images.gr-assets.com/books/1320470326m/9265453.jpg,3.86,17388,"fiction, fantasy"
15752,Dean Koontz,By the Light of the Moon,553582763,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347782338l/15752.jpg,3.84,19276,"horror, fiction"
3581,Arthur Conan Doyle,"Sherlock Holmes: The Complete Novels and Stories, Volume I",553212419,eng,https://images.gr-assets.com/books/1320490450m/3581.jpg,4.45,17950,"classics, mystery"
246225,Dorothy L. Sayers,Strong Poison,60809086,eng,https://images.gr-assets.com/books/1486963427m/246225.jpg,4.14,18578,"mystery, crime"
77281,Gary Larson,The Far Side Gallery,836220625,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386923919l/77281.jpg,4.42,20022,"comics, fiction"
13581990,Julie Kagawa,The Eternity Cure,373210698,eng,https://images.gr-assets.com/books/1362772965m/13581990.jpg,4.26,27278,"paranormal, fantasy"
238125,J.D. Robb,Holiday in Death,425163717,eng,https://images.gr-assets.com/books/1389932347m/238125.jpg,4.31,24511,"mystery, romance"
16090981,Tarryn Fisher,Thief,,eng,https://images.gr-assets.com/books/1361401256m/16090981.jpg,4.4,28533,"romance, contemporary"
166562,Aron Ralston,Between a Rock and a Hard Place,074349282X,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442193831l/166562._SY475_.jpg,3.82,14350,"biography, nonfiction"
618177,David Gemmell,Legend ,345379063,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388201276l/618177.jpg,4.25,18260,"fantasy, fiction"
23223,Meg Cabot,"Every Boy's Got One (Boy, #3)",330418882,en-GB,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348938408l/23223.jpg,3.77,19771,"romance, fiction"
231585,Ann Rule,Small Sacrifices: A True Story of Passion and Murder,451166604,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519778533l/231585._SX318_.jpg,4.2,17384,"crime, nonfiction"
8044557,"Avery Monsen, Jory John",All My Friends Are Dead,811874559,eng,https://images.gr-assets.com/books/1330386466m/8044557.jpg,4.24,19423,"fiction, comics"
617526,Matthew Reilly,The Six Sacred Stones,1405038160,eng,https://images.gr-assets.com/books/1303511210m/617526.jpg,4.16,17064,"fiction, thriller"
534733,Nora Roberts,Rising Tides (Chesapeake Bay Saga #2),051512317X,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388252959l/534733.jpg,4.16,23604,"romance, contemporary"
2879,Tite Kubo,Bleach―ブリーチ― 15,1421506130,eng,https://images.gr-assets.com/books/1417981626m/2879.jpg,4.41,17078,"manga, fantasy"
35488,"Johnny Cash, Patrick   Carr",Cash: The Autobiography of Johnny Cash,60727535,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422322302l/35488.jpg,4.08,15113,"biography, nonfiction"
115130,Sidney Sheldon,A Stranger in the Mirror,6471250,eng,https://images.gr-assets.com/books/1418330902m/115130.jpg,3.61,15606,"fiction, thriller"
13067,Carl Hiaasen,Flush,375821821,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442357827l/13067._SY475_.jpg,3.86,20076,"fiction, mystery"
781787,"Isak Dinesen, Karen Blixen",Out of Africa,679600213,eng,https://images.gr-assets.com/books/1178296503m/781787.jpg,3.96,21687,"classics, memoir"
57951,Robert Crais,The Watchman,743281632,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442928221l/57951._SY475_.jpg,4.1,17637,"mystery, thriller"
13530973,Nassim Nicholas Taleb,Antifragile: Things That Gain from Disorder,1400067820,eng,https://images.gr-assets.com/books/1352422827m/13530973.jpg,4.04,16184,"philosophy, business"
13259270,Sam Harris,Free Will,1451683405,eng,https://images.gr-assets.com/books/1332196118m/13259270.jpg,3.83,15647,"psychology, religion"
